"02AUG07","XLA5234"," ","73H","GXLAD","C","LGW","ZTH","12:35","12:25","15:50","15:40","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA5235"," ","73H","GXLAD","C","ZTH","LGW","16:50","16:50","20:20","20:15","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA524V"," ","73H","GXLAD","C","LGW","FAO","04:20","04:12","07:00","06:45","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA525V"," ","73H","GXLAD","C","FAO","LGW","07:55","07:40","10:40","10:29","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA5144"," ","73H","GXLAI","C","LGW","AGP","05:10","05:15","07:55","07:57","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA5145"," ","73H","GXLAI","C","AGP","LGW","08:55","09:07","11:35","11:43","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA5368"," ","73H","GXLAI","C","LGW","MJT","12:55","12:49","16:30","16:15","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA5369"," ","73H","GXLAI","C","MJT","LGW","17:30","17:30","21:20","21:15","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA5190"," ","73H","GXLAN","C","LGW","SMI","06:00","06:40","09:50","10:16","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"02AUG07","XLA5191"," ","73H","GXLAN","C","SMI","LGW","10:50","10:57","14:55","15:00","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
